b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1707:1711~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	not clear if they are married	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1707:1711~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	nothing in the text indicates that these people are married	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3625:3637~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657	True	is says  that these two are married.	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3625:3637~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657	True	"The text states that they are a ""married couple"""	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3625:3637~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657	True	Finally a correctly highlighted married couple. Great to see here.	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3625:3637~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657	True	"It says ""married"" couple"	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3625:3637~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657	True	"I chose this label because of the phrase ""married couple Chris Kennedy and Gabriel Cabrera."""	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3625:3637~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657	True	The article mentions Person 1 and Person 2 as being a married couple in the same sentence.	
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:2256:2258~~2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:2320:2336	False	No indication of marriage between these two entities.	
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:2256:2258~~2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:2320:2336	False	person1 is just friends with person2	
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:2256:2258~~2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:2320:2336	False	The sentence clearly states that Kim is a close friend and not a wife of  Olivier Rousteing	
561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:978:983~~561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:989:998	True	they have the same surname	
561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:978:983~~561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:989:998	True	It sounds as if they are married.	
69309f26-7206-4d35-9881-4db28038900b::span:1409:1418~~69309f26-7206-4d35-9881-4db28038900b::span:1477:1479	False	No indication of marriage between these two entities.	
69309f26-7206-4d35-9881-4db28038900b::span:1409:1418~~69309f26-7206-4d35-9881-4db28038900b::span:1477:1479	False	nothing indicates that they are married.	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1775:1780~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	No indication of marriage between these two entities.	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1775:1780~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	person1 is the same as person2	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1775:1780~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	the first word for person1 and person2 is the same.	
d6500075-c7f8-40ed-968c-d08f3d66b112::span:6410:6416~~d6500075-c7f8-40ed-968c-d08f3d66b112::span:6496:6510	False	"Arthur Richards is a ""Governor"""	
d6500075-c7f8-40ed-968c-d08f3d66b112::span:6410:6416~~d6500075-c7f8-40ed-968c-d08f3d66b112::span:6496:6510	False	Person 1 and Person 2 have no relationship according to the article.	
d6500075-c7f8-40ed-968c-d08f3d66b112::span:6410:6416~~d6500075-c7f8-40ed-968c-d08f3d66b112::span:6496:6510	False	"Refers to someone watching a ""Governor"""	
cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1018:1021~~cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1148:1159	True	Person 1 being mentioned as former husband of Person 2.	
cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1018:1021~~cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1148:1159	True	"It refers to Nick as ""The former husband"""	
e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4786:4790~~e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4796:4809	True	The article mentions Person 1 and Person 2 with the same last name and a daugther.	
e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4786:4790~~e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4796:4809	True	"Says the two share a ""daughter"" which means they must have been together at one point in time."	
e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4786:4790~~e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4796:4809	True	"It refers to their ""13 year old daughter"""	
55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3259:3271~~55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3476:3489	False	No indication of marriage between these two entities.	
55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3259:3271~~55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3476:3489	False	They are not married	
55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3259:3271~~55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3476:3489	False	The 1st and 2nd person do not share a last name.	
72c336af-f0c4-477a-8014-0bf97b6e979e::span:817:830~~72c336af-f0c4-477a-8014-0bf97b6e979e::span:1171:1174	True	ITS TRUE	
72c336af-f0c4-477a-8014-0bf97b6e979e::span:817:830~~72c336af-f0c4-477a-8014-0bf97b6e979e::span:1171:1174	True	States they were married	
72c336af-f0c4-477a-8014-0bf97b6e979e::span:817:830~~72c336af-f0c4-477a-8014-0bf97b6e979e::span:1171:1174	True	The two people were married.	
cd9b993c-e130-461a-b072-739402ea3d73::span:1417:1421~~cd9b993c-e130-461a-b072-739402ea3d73::span:1505:1516	False	Davis opposing the marriage	
cd9b993c-e130-461a-b072-739402ea3d73::span:1417:1421~~cd9b993c-e130-461a-b072-739402ea3d73::span:1505:1516	False	marriage licence is denied here.	
4dea8778-67ba-40a6-af3f-e4303f2f4dc7::span:463:467~~4dea8778-67ba-40a6-af3f-e4303f2f4dc7::span:482:494	True	Mowry, who married Cory Hardrict	
4dea8778-67ba-40a6-af3f-e4303f2f4dc7::span:463:467~~4dea8778-67ba-40a6-af3f-e4303f2f4dc7::span:482:494	True	Mowry married Hardrict	
4dea8778-67ba-40a6-af3f-e4303f2f4dc7::span:463:467~~4dea8778-67ba-40a6-af3f-e4303f2f4dc7::span:482:494	True	the text says that person1 and person2 are married	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:957:966~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:1044:1055	False	The article mentions nothing about marriage and they seem to be teammates according to the article.	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:957:966~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:1044:1055	False	"""Hand the prestigious medal"" was the only interaction between the two people"	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:957:966~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:1044:1055	False	"One's a ""minister"" and the other is a ""fullback"""	
fb4bf07f-f54d-49bd-938d-00e4368e3365::span:301:309~~fb4bf07f-f54d-49bd-938d-00e4368e3365::span:315:324	False	No indication of marriage between these two entities.	
fb4bf07f-f54d-49bd-938d-00e4368e3365::span:301:309~~fb4bf07f-f54d-49bd-938d-00e4368e3365::span:315:324	False	"the word ""and"" between person1 and person2 is not also accompanied by the words ""husband"", ""wife"", or ""married"" anywhere in the sentence"	
fb4bf07f-f54d-49bd-938d-00e4368e3365::span:301:309~~fb4bf07f-f54d-49bd-938d-00e4368e3365::span:315:324	False	nothing indicates that they are married.	
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2042:2056~~18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2067:2082	False	Person 1 and person 2 have different last names.	
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2042:2056~~18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2067:2082	False	"""Far more taken"" indicates that they're someone else's interests."	
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2042:2056~~18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2067:2082	False	"It doesn't say anything about ""marriage""."	
a24c965c-06d1-4a9e-abf1-aba00eaddb8d::span:1020:1027~~a24c965c-06d1-4a9e-abf1-aba00eaddb8d::span:1271:1278	False	Person 1 and person 2 are the same name and are considered the same person in the article.	
a24c965c-06d1-4a9e-abf1-aba00eaddb8d::span:1020:1027~~a24c965c-06d1-4a9e-abf1-aba00eaddb8d::span:1271:1278	False	they are the same person	
a24c965c-06d1-4a9e-abf1-aba00eaddb8d::span:1020:1027~~a24c965c-06d1-4a9e-abf1-aba00eaddb8d::span:1271:1278	False	Kristina is the same person.	
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3171:3175~~2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3368:3372	False	"""daughter"", ""son"" or ""child"" occurs to the left of person2"	
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3171:3175~~2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3368:3372	False	Kylie is Norths aunt	
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3171:3175~~2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3368:3372	False	nothing indicates that they are married.	
cd9b993c-e130-461a-b072-739402ea3d73::span:1018:1030~~cd9b993c-e130-461a-b072-739402ea3d73::span:1040:1044	False	Criminal situation.	
cd9b993c-e130-461a-b072-739402ea3d73::span:1018:1030~~cd9b993c-e130-461a-b072-739402ea3d73::span:1040:1044	False	the text indicates that person1 is a judge who had person2 in their courtroom, not that they're married	
cd9b993c-e130-461a-b072-739402ea3d73::span:1018:1030~~cd9b993c-e130-461a-b072-739402ea3d73::span:1040:1044	False	Judge and clerk	
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:6043:6049~~c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:6192:6203	False	Person 1 and person 2 have different last words in their name.	
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:6043:6049~~c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:6192:6203	False	"""Longtime bandleader"" excludes him from being married to Colbert."	
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:6043:6049~~c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:6192:6203	False	mentions they are coworkers	
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1709:1723~~18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1979:1998	False	No relation	
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1709:1723~~18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1979:1998	False	The text does not indicate that person1 and person2 are married, and I'm not even sure if person1 is a person	
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1709:1723~~18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1979:1998	False	person1 is not a person	
302c9acb-a874-421b-b926-7426d32e0ef2::span:2878:2882~~302c9acb-a874-421b-b926-7426d32e0ef2::span:2916:2919	False	nothing in the text indicates that these people are married	
302c9acb-a874-421b-b926-7426d32e0ef2::span:2878:2882~~302c9acb-a874-421b-b926-7426d32e0ef2::span:2916:2919	False	No indiction of relationship.	
302c9acb-a874-421b-b926-7426d32e0ef2::span:2878:2882~~302c9acb-a874-421b-b926-7426d32e0ef2::span:2916:2919	False	No indication of marriage.	
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2168:2175~~f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2279:2288	False	person1 and person2 are acts performing at an event.	
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2168:2175~~f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2279:2288	False	Person1 has no second word.	
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2168:2175~~f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2279:2288	False	No indication of marriage between these two entities.	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3701:3716	False	there is a couple listed but these two are not it.	
302c9acb-a874-421b-b926-7426d32e0ef2::span:3643:3657~~302c9acb-a874-421b-b926-7426d32e0ef2::span:3701:3716	False	The text states the 2nd name is the singer they were performing.	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1717:1722~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	nothing indicates that they are married.	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1717:1722~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	No indication of marriage.	
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1717:1722~~b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1845:1850	False	No indication of marriage between these two entities.	
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2715:2724~~f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2746:2756	False	The texts states the people as co-stars.	
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2715:2724~~f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2746:2756	False	No indication of marriage between these two entities.	
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2715:2724~~f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2746:2756	False	Person1 and Person2 have a different second word.	
e16a971f-23ce-42e4-81df-b2386126f8b3::span:126:134~~e16a971f-23ce-42e4-81df-b2386126f8b3::span:140:157	False	The texts states the people are co-producers.	
e16a971f-23ce-42e4-81df-b2386126f8b3::span:126:134~~e16a971f-23ce-42e4-81df-b2386126f8b3::span:140:157	False	No indication of marriage between these two entities.	
e16a971f-23ce-42e4-81df-b2386126f8b3::span:126:134~~e16a971f-23ce-42e4-81df-b2386126f8b3::span:140:157	False	Person1 and Person2 have a different second word.	
cd9b993c-e130-461a-b072-739402ea3d73::span:1505:1516~~cd9b993c-e130-461a-b072-739402ea3d73::span:1522:1538	True	the text indicates that person1 and person2 are married	
cd9b993c-e130-461a-b072-739402ea3d73::span:1505:1516~~cd9b993c-e130-461a-b072-739402ea3d73::span:1522:1538	True	marriage license from same-sex couple April Miller and Karen Ann Roberts	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2600:2605~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2608:2611	True	Jodi's husband is Braith	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2600:2605~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2608:2611	True	Posing alongside husband Braith, Jodi	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2600:2605~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2608:2611	True	The article mentions Person 1 with husband after and talking about Person 2.	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2600:2605~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2608:2611	True	"It refers to Briath as Jodi's ""husband"""	
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2600:2605~~de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2608:2611	True	the highlighted names have husband before them	
561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:65:68~~561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:87:91	True	Person 1 alerted his wife Person 2 within the same sentence.	
561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:65:68~~561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:87:91	True	"Refers to ""His wife"""	
561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:65:68~~561498c7-eb5a-4ae9-a111-2a6b97a15db4::span:87:91	True	"Refers to Jenny as ""his wife"""	
0911842a-7202-450d-b54d-21c283f8d3df::span:612:618~~0911842a-7202-450d-b54d-21c283f8d3df::span:945:959	True	person2 is being described as committing a crime of passion against person1 who is listed as her husband.	
0911842a-7202-450d-b54d-21c283f8d3df::span:612:618~~0911842a-7202-450d-b54d-21c283f8d3df::span:945:959	True	Patrick was the husband of Vernicia Ruguru	
cd9b993c-e130-461a-b072-739402ea3d73::span:1417:1421~~cd9b993c-e130-461a-b072-739402ea3d73::span:1522:1538	False	I chose this label because Davis is someone in an office refusing to marry the highlighted Karen Ann Roberts and her partner who are his clients.	
cd9b993c-e130-461a-b072-739402ea3d73::span:1417:1421~~cd9b993c-e130-461a-b072-739402ea3d73::span:1522:1538	False	Davis was the clerk	
cd9b993c-e130-461a-b072-739402ea3d73::span:1417:1421~~cd9b993c-e130-461a-b072-739402ea3d73::span:1522:1538	False	the text indicates that person2 is married to someone who is not person1	
0911842a-7202-450d-b54d-21c283f8d3df::span:320:355~~0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	False	No indication in text they are married.	
0911842a-7202-450d-b54d-21c283f8d3df::span:320:355~~0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	False	The text states the 1st person was the judge.	
0911842a-7202-450d-b54d-21c283f8d3df::span:320:355~~0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	False	"""Robinson Oigara"" is he person in charge of the case"	
77c632db-103a-491e-ae8c-cd7ef3aace00::span:3983:3988~~77c632db-103a-491e-ae8c-cd7ef3aace00::span:5704:5709	False	Same person	
77c632db-103a-491e-ae8c-cd7ef3aace00::span:3983:3988~~77c632db-103a-491e-ae8c-cd7ef3aace00::span:5704:5709	False	Same name, same person.	
77c632db-103a-491e-ae8c-cd7ef3aace00::span:3983:3988~~77c632db-103a-491e-ae8c-cd7ef3aace00::span:5704:5709	False	person1 and person2 are the same person	
0911842a-7202-450d-b54d-21c283f8d3df::span:612:618~~0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	False	Slightly unclear of marriage here.	
0911842a-7202-450d-b54d-21c283f8d3df::span:612:618~~0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	False	person1 is married to a different in the scenario.	
0911842a-7202-450d-b54d-21c283f8d3df::span:612:618~~0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	False	I think that Njue's is not related to Patrick	
cd9b993c-e130-461a-b072-739402ea3d73::span:1115:1121~~cd9b993c-e130-461a-b072-739402ea3d73::span:1131:1135	False	Clerk	
cd9b993c-e130-461a-b072-739402ea3d73::span:1115:1121~~cd9b993c-e130-461a-b072-739402ea3d73::span:1131:1135	False	"""ordered"""	
cd9b993c-e130-461a-b072-739402ea3d73::span:1115:1121~~cd9b993c-e130-461a-b072-739402ea3d73::span:1131:1135	False	there is nothing in the text that indicates that person1 and person2 are married	
a682d7fe-d61c-4e78-a5d0-68b95f490ae7::span:6:18~~a682d7fe-d61c-4e78-a5d0-68b95f490ae7::span:99:108	False	"Person is marrying the ""prison guard"""	
a682d7fe-d61c-4e78-a5d0-68b95f490ae7::span:6:18~~a682d7fe-d61c-4e78-a5d0-68b95f490ae7::span:99:108	False	mentions a different type of relationship	
1f87433d-31b2-4a5e-848c-521c1cbf5567::span:806:814~~1f87433d-31b2-4a5e-848c-521c1cbf5567::span:851:858	False	No proof, it sounds like a news release	
1f87433d-31b2-4a5e-848c-521c1cbf5567::span:806:814~~1f87433d-31b2-4a5e-848c-521c1cbf5567::span:851:858	False	Nothing to suggest marriage	
1f87433d-31b2-4a5e-848c-521c1cbf5567::span:806:814~~1f87433d-31b2-4a5e-848c-521c1cbf5567::span:851:858	False	No indication of marriage here.	
c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2453:2461~~c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2508:2518	True	married	
c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2453:2461~~c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2508:2518	True	husband John Legend faithful	
c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2453:2461~~c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2508:2518	True	Married couple highlighted here.	
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4472:4478~~c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4625:4630	False	brother is between the names	
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4472:4478~~c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4625:4630	False	"""George"" is the guest's brother."	
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4472:4478~~c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4625:4630	False	Person 1 and Person 2 are mentioned as brothers.	
258873e6-1f83-4f6c-9ddd-7e23b4332e41::span:0:4~~258873e6-1f83-4f6c-9ddd-7e23b4332e41::span:53:64	True	Indication of marriage for these 2 people.	
